indicator_id,project_name,task_name,indicator_name,year,target_value,source_sheet,source_excel_row
ind_1f40834d05,3. 평생교육,평생직업교육체계 활성화,06. 성인 학습자 평생직업교육 학습자 수,2028,1096,2026,323
ind_1f40834d05,3. 평생교육,평생직업교육체계 활성화,06. 성인 학습자 평생직업교육 학습자 수,2029,1203,2026,323
ind_15640418f1,3. 평생교육,평생직업교육체계 활성화,01. 성인학습자(재직자) 교육과정 프로그램 만족도,2025,91,2026,324
ind_15640418f1,3. 평생교육,평생직업교육체계 활성화,01. 성인학습자(재직자) 교육과정 프로그램 만족도,2026,92,2026,324
ind_15640418f1,3. 평생교육,평생직업교육체계 활성화,01. 성인학습자(재직자) 교육과정 프로그램 만족도,2027,93,2026,324
ind_15640418f1,3. 평생교육,평생직업교육체계 활성화,01. 성인학습자(재직자) 교육과정 프로그램 만족도,2028,94,2026,324
ind_15640418f1,3. 평생교육,평생직업교육체계 활성화,01. 성인학습자(재직자) 교육과정 프로그램 만족도,2029,95,2026,324
ind_977ed33e60,3. 평생교육,평생직업교육체계 활성화,02. 성인학습자(재직자) 대상 교육운영 건수,2025,14,2026,325
ind_977ed33e60,3. 평생교육,평생직업교육체계 활성화,02. 성인학습자(재직자) 대상 교육운영 건수,2026,16,2026,325
ind_977ed33e60,3. 평생교육,평생직업교육체계 활성화,02. 성인학습자(재직자) 대상 교육운영 건수,2027,18,2026,325
ind_977ed33e60,3. 평생교육,평생직업교육체계 활성화,02. 성인학습자(재직자) 대상 교육운영 건수,2028,20,2026,325
ind_977ed33e60,3. 평생교육,평생직업교육체계 활성화,02. 성인학습자(재직자) 대상 교육운영 건수,2029,22,2026,325
ind_88b1c19c5a,3. 평생교육,평생직업교육체계 활성화,03. 성인학습자(재직자) 대상 교육 참여산업체 수,2025,16,2026,326
ind_88b1c19c5a,3. 평생교육,평생직업교육체계 활성화,03. 성인학습자(재직자) 대상 교육 참여산업체 수,2026,18,2026,326
ind_88b1c19c5a,3. 평생교육,평생직업교육체계 활성화,03. 성인학습자(재직자) 대상 교육 참여산업체 수,2027,20,2026,326
ind_88b1c19c5a,3. 평생교육,평생직업교육체계 활성화,03. 성인학습자(재직자) 대상 교육 참여산업체 수,2028,22,2026,326
ind_88b1c19c5a,3. 평생교육,평생직업교육체계 활성화,03. 성인학습자(재직자) 대상 교육 참여산업체 수,2029,24,2026,326
ind_f5187c9850,4. 지역현안해결,K-유학생,03. 지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,2025,0,2026,332
ind_f5187c9850,4. 지역현안해결,K-유학생,03. 지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,2026,2,2026,332
ind_f5187c9850,4. 지역현안해결,K-유학생,03. 지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,2027,3,2026,332
ind_f5187c9850,4. 지역현안해결,K-유학생,03. 지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,2028,4,2026,332
ind_f5187c9850,4. 지역현안해결,K-유학생,03. 지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,2029,5,2026,332
ind_6439ee100a,4. 지역현안해결,K-유학생,03. 지역 내 4주 이상 8주 미만 표준현장실습 참여 유학생 수,2029,1,2026,333
ind_faf286c2b7,4. 지역현안해결,K-유학생,04. 지역 외 8주 이상 12주 미만 표준현장실습 참여 유학생 수,2025,0,2026,334
ind_faf286c2b7,4. 지역현안해결,K-유학생,04. 지역 외 8주 이상 12주 미만 표준현장실습 참여 유학생 수,2026,1,2026,334
ind_faf286c2b7,4. 지역현안해결,K-유학생,04. 지역 외 8주 이상 12주 미만 표준현장실습 참여 유학생 수,2027,2,2026,334
ind_faf286c2b7,4. 지역현안해결,K-유학생,04. 지역 외 8주 이상 12주 미만 표준현장실습 참여 유학생 수,2028,2,2026,334
ind_faf286c2b7,4. 지역현안해결,K-유학생,04. 지역 외 8주 이상 12주 미만 표준현장실습 참여 유학생 수,2029,2,2026,334
ind_d1751b9ba7,4. 지역현안해결,K-유학생,04. 지역 내 4주 이상 12주 미만 표준현장실습 참여 유학생 수,2029,1,2026,335
ind_5a98b2cebd,4. 지역현안해결,K-유학생,05. 지역 외 12주 이상 표준현장실습 참여 유학생 수,2025,0,2026,336
ind_5a98b2cebd,4. 지역현안해결,K-유학생,05. 지역 외 12주 이상 표준현장실습 참여 유학생 수,2026,0,2026,336
ind_5a98b2cebd,4. 지역현안해결,K-유학생,05. 지역 외 12주 이상 표준현장실습 참여 유학생 수,2027,0,2026,336
ind_5a98b2cebd,4. 지역현안해결,K-유학생,05. 지역 외 12주 이상 표준현장실습 참여 유학생 수,2028,0,2026,336
ind_5a98b2cebd,4. 지역현안해결,K-유학생,05. 지역 외 12주 이상 표준현장실습 참여 유학생 수,2029,1,2026,336
ind_cd6fc3507a,4. 지역현안해결,K-유학생,05. 지역 내 12주 이상 표준현장실습 참여 유학생 수,2029,1,2026,337
ind_546479555e,4. 지역현안해결,K-유학생,06. 표준현장실습 참여 유학생 중 실습기업에 취업한 유학생 수,2025,0,2026,338
ind_546479555e,4. 지역현안해결,K-유학생,06. 표준현장실습 참여 유학생 중 실습기업에 취업한 유학생 수,2026,0,2026,338
ind_546479555e,4. 지역현안해결,K-유학생,06. 표준현장실습 참여 유학생 중 실습기업에 취업한 유학생 수,2027,1,2026,338
ind_546479555e,4. 지역현안해결,K-유학생,06. 표준현장실습 참여 유학생 중 실습기업에 취업한 유학생 수,2028,2,2026,338
ind_546479555e,4. 지역현안해결,K-유학생,06. 표준현장실습 참여 유학생 중 실습기업에 취업한 유학생 수,2029,3,2026,338
ind_5930ab4992,4. 지역현안해결,K-유학생,(신규) 대학 전체 유학생 수,2025,41,2026,339
ind_5930ab4992,4. 지역현안해결,K-유학생,(신규) 대학 전체 유학생 수,2026,42,2026,339
ind_5930ab4992,4. 지역현안해결,K-유학생,(신규) 대학 전체 유학생 수,2027,44,2026,339
ind_5930ab4992,4. 지역현안해결,K-유학생,(신규) 대학 전체 유학생 수,2028,45,2026,339
ind_5930ab4992,4. 지역현안해결,K-유학생,(신규) 대학 전체 유학생 수,2029,46,2026,339
ind_bed6101d8b,4. 지역현안해결,K-유학생,01. 유학생 유치 인원 증가율,2025,3,2026,340
ind_bed6101d8b,4. 지역현안해결,K-유학생,01. 유학생 유치 인원 증가율,2026,6,2026,340
ind_bed6101d8b,4. 지역현안해결,K-유학생,01. 유학생 유치 인원 증가율,2027,9,2026,340
ind_bed6101d8b,4. 지역현안해결,K-유학생,01. 유학생 유치 인원 증가율,2028,12,2026,340
ind_bed6101d8b,4. 지역현안해결,K-유학생,01. 유학생 유치 인원 증가율,2029,15,2026,340
ind_ded9314790,4. 지역현안해결,K-유학생,03. 유학생 유지 증가율,2025,3,2026,342
ind_ded9314790,4. 지역현안해결,K-유학생,03. 유학생 유지 증가율,2026,6,2026,342
ind_ded9314790,4. 지역현안해결,K-유학생,03. 유학생 유지 증가율,2027,9,2026,342
ind_ded9314790,4. 지역현안해결,K-유학생,03. 유학생 유지 증가율,2028,12,2026,342
ind_ded9314790,4. 지역현안해결,K-유학생,03. 유학생 유지 증가율,2029,15,2026,342
ind_f5040aaba8,4. 지역현안해결,생활연구소,03. 정책 반영 건수,2025,1,2026,348
ind_f5040aaba8,4. 지역현안해결,생활연구소,03. 정책 반영 건수,2026,1,2026,348
ind_f5040aaba8,4. 지역현안해결,생활연구소,03. 정책 반영 건수,2027,1,2026,348
ind_f5040aaba8,4. 지역현안해결,생활연구소,03. 정책 반영 건수,2028,2,2026,348
ind_f5040aaba8,4. 지역현안해결,생활연구소,03. 정책 반영 건수,2029,2,2026,348
ind_d1d8ec18c5,4. 지역현안해결,생활연구소,04. 정책 반영 및 후속 사업 추진 건수,2025,1,2026,349
ind_d1d8ec18c5,4. 지역현안해결,생활연구소,04. 정책 반영 및 후속 사업 추진 건수,2026,1,2026,349
ind_d1d8ec18c5,4. 지역현안해결,생활연구소,04. 정책 반영 및 후속 사업 추진 건수,2027,1,2026,349
ind_d1d8ec18c5,4. 지역현안해결,생활연구소,04. 정책 반영 및 후속 사업 추진 건수,2028,1,2026,349
ind_d1d8ec18c5,4. 지역현안해결,생활연구소,04. 정책 반영 및 후속 사업 추진 건수,2029,2,2026,349
ind_62b5435c5a,4. 지역현안해결,생활연구소,01. 충북생활연구소 실시 프로그램 건수 증가율,2026,25,2026,350
ind_62b5435c5a,4. 지역현안해결,생활연구소,01. 충북생활연구소 실시 프로그램 건수 증가율,2027,50,2026,350
ind_62b5435c5a,4. 지역현안해결,생활연구소,01. 충북생활연구소 실시 프로그램 건수 증가율,2028,75,2026,350
ind_62b5435c5a,4. 지역현안해결,생활연구소,01. 충북생활연구소 실시 프로그램 건수 증가율,2029,100,2026,350
ind_920ada96ad,4. 지역현안해결,생활연구소,운영 프로그램의 개수,2026,1,2026,351
ind_920ada96ad,4. 지역현안해결,생활연구소,운영 프로그램의 개수,2027,2,2026,351
ind_920ada96ad,4. 지역현안해결,생활연구소,운영 프로그램의 개수,2028,2,2026,351
ind_920ada96ad,4. 지역현안해결,생활연구소,운영 프로그램의 개수,2029,2,2026,351
ind_4d04e4469d,4. 지역현안해결,생활연구소,02. 충북생활연구소 프로그램 참여시민 만족도,2025,60,2026,352
ind_4d04e4469d,4. 지역현안해결,생활연구소,02. 충북생활연구소 프로그램 참여시민 만족도,2026,65,2026,352
ind_4d04e4469d,4. 지역현안해결,생활연구소,02. 충북생활연구소 프로그램 참여시민 만족도,2027,70,2026,352
ind_4d04e4469d,4. 지역현안해결,생활연구소,02. 충북생활연구소 프로그램 참여시민 만족도,2028,75,2026,352
ind_4d04e4469d,4. 지역현안해결,생활연구소,02. 충북생활연구소 프로그램 참여시민 만족도,2029,80,2026,352
ind_e6ca2c3ad0,4. 지역현안해결,늘봄,사업 참여자 만족도 점수 합계(100점 환산),2025,70,2026,354
ind_e6ca2c3ad0,4. 지역현안해결,늘봄,사업 참여자 만족도 점수 합계(100점 환산),2026,75,2026,354
ind_e6ca2c3ad0,4. 지역현안해결,늘봄,사업 참여자 만족도 점수 합계(100점 환산),2027,80,2026,354
ind_e6ca2c3ad0,4. 지역현안해결,늘봄,사업 참여자 만족도 점수 합계(100점 환산),2028,85,2026,354
ind_e6ca2c3ad0,4. 지역현안해결,늘봄,사업 참여자 만족도 점수 합계(100점 환산),2029,90,2026,354
ind_7e036a657b,4. 지역현안해결,늘봄,만족도 참여자 수,2025,141,2026,355
ind_7e036a657b,4. 지역현안해결,늘봄,만족도 참여자 수,2026,141,2026,355
ind_7e036a657b,4. 지역현안해결,늘봄,만족도 참여자 수,2027,141,2026,355
ind_7e036a657b,4. 지역현안해결,늘봄,만족도 참여자 수,2028,141,2026,355
ind_7e036a657b,4. 지역현안해결,늘봄,만족도 참여자 수,2029,141,2026,355
ind_ff3f0770b2,4. 지역현안해결,늘봄,03. 늘봄학교 참여자의 학부모 만족도(100점 만점의 평균),2025,80,2026,357
ind_ff3f0770b2,4. 지역현안해결,늘봄,03. 늘봄학교 참여자의 학부모 만족도(100점 만점의 평균),2026,84,2026,357
ind_ff3f0770b2,4. 지역현안해결,늘봄,03. 늘봄학교 참여자의 학부모 만족도(100점 만점의 평균),2027,86,2026,357
ind_ff3f0770b2,4. 지역현안해결,늘봄,03. 늘봄학교 참여자의 학부모 만족도(100점 만점의 평균),2028,88,2026,357
ind_ff3f0770b2,4. 지역현안해결,늘봄,03. 늘봄학교 참여자의 학부모 만족도(100점 만점의 평균),2029,90,2026,357
ind_b5caf30d26,4. 지역현안해결,늘봄,늘봄학교 만족도 조사 참여자 수,2025,17,2026,358
ind_b5caf30d26,4. 지역현안해결,늘봄,늘봄학교 만족도 조사 참여자 수,2026,17,2026,358
ind_b5caf30d26,4. 지역현안해결,늘봄,늘봄학교 만족도 조사 참여자 수,2027,17,2026,358
ind_b5caf30d26,4. 지역현안해결,늘봄,늘봄학교 만족도 조사 참여자 수,2028,17,2026,358
ind_b5caf30d26,4. 지역현안해결,늘봄,늘봄학교 만족도 조사 참여자 수,2029,17,2026,358
ind_575b06feaf,4. 지역현안해결,늘봄,늘봄강사 취업자 수,2025,0,2026,360
ind_575b06feaf,4. 지역현안해결,늘봄,늘봄강사 취업자 수,2026,2,2026,360
ind_575b06feaf,4. 지역현안해결,늘봄,늘봄강사 취업자 수,2027,2,2026,360
ind_575b06feaf,4. 지역현안해결,늘봄,늘봄강사 취업자 수,2028,3,2026,360
ind_575b06feaf,4. 지역현안해결,늘봄,늘봄강사 취업자 수,2029,4,2026,360
ind_caa1f8f629,4. 지역현안해결,늘봄,늘봄강사 교육과정 이수자 수,2025,40,2026,361
ind_caa1f8f629,4. 지역현안해결,늘봄,늘봄강사 교육과정 이수자 수,2026,40,2026,361
ind_caa1f8f629,4. 지역현안해결,늘봄,늘봄강사 교육과정 이수자 수,2027,38,2026,361
ind_caa1f8f629,4. 지역현안해결,늘봄,늘봄강사 교육과정 이수자 수,2028,55,2026,361
ind_caa1f8f629,4. 지역현안해결,늘봄,늘봄강사 교육과정 이수자 수,2029,71,2026,361
ind_e564edf00d,4. 지역현안해결,늘봄,01. 프로그램 개발 및 고도화 누적 차시,2025,150,2026,362
ind_e564edf00d,4. 지역현안해결,늘봄,01. 프로그램 개발 및 고도화 누적 차시,2026,240,2026,362
ind_e564edf00d,4. 지역현안해결,늘봄,01. 프로그램 개발 및 고도화 누적 차시,2027,300,2026,362
ind_e564edf00d,4. 지역현안해결,늘봄,01. 프로그램 개발 및 고도화 누적 차시,2028,360,2026,362
ind_e564edf00d,4. 지역현안해결,늘봄,01. 프로그램 개발 및 고도화 누적 차시,2029,360,2026,362
ind_90c0b39ad3,4. 지역현안해결,늘봄,02. 프로그램 운영 누적 차시,2025,-,2026,363
ind_90c0b39ad3,4. 지역현안해결,늘봄,02. 프로그램 운영 누적 차시,2026,60,2026,363
ind_90c0b39ad3,4. 지역현안해결,늘봄,02. 프로그램 운영 누적 차시,2027,120,2026,363
ind_90c0b39ad3,4. 지역현안해결,늘봄,02. 프로그램 운영 누적 차시,2028,240,2026,363
ind_90c0b39ad3,4. 지역현안해결,늘봄,02. 프로그램 운영 누적 차시,2029,480,2026,363
